 KOMONDOR SIMULATION 'sim_43_agents_free' (seed 10);{76.61,85.21,60.44,86.69};{83.49,88.17,67.40,87.21};{83.67,88.17,67.40,87.21};{0.00,0.00,0.03,0.00};{18.56,9.10,36.19,16.38};{2.11,2.77,9.03,1.15};{5.61,5.61,5.61,5.62};{66.88,89.20,65.00,85.11};{5.64,5.61,5.60,5.62};{77.34,77.34,77.34,77.34};{77.55,77.55,77.55,77.55};{1.11,0.18,1.33,0.50};
 KOMONDOR SIMULATION 'sim_44_agents_free' (seed 10);{66.95,54.05,50.62,90.78};{91.02,67.81,70.37,85.04};{91.09,67.81,70.37,85.04};{0.00,0.06,0.20,0.00};{7.17,46.29,46.83,24.70};{0.66,2.28,0.12,0.28};{5.58,5.60,5.57,5.60};{59.40,40.60,56.85,98.93};{5.54,5.55,5.54,5.58};{95.17,95.17,95.17,95.17};{95.17,95.17,95.17,95.17};{0.11,1.28,0.32,0.18};
 KOMONDOR SIMULATION 'sim_45_agents_free' (seed 10);{71.23,76.02,82.27,91.27};{70.28,72.39,72.49,83.73};{70.79,72.39,72.49,83.73};{0.10,0.00,0.00,0.00};{35.68,45.88,20.58,18.85};{8.49,0.09,15.70,0.53};{5.65,5.64,5.65,5.61};{57.23,80.31,98.83,101.16};{5.64,5.65,5.65,5.64};{69.76,69.76,69.76,69.76};{70.37,70.37,70.37,70.37};{1.14,1.10,0.63,0.45};
 KOMONDOR SIMULATION 'sim_46_agents_free' (seed 10);{79.89,96.00,73.48,84.93};{92.89,88.72,94.72,76.77};{92.91,88.72,94.72,76.77};{0.00,0.01,0.00,0.22};{1.71,11.62,0.00,35.29};{1.51,1.92,0.19,1.60};{5.63,5.64,5.58,5.65};{78.11,109.65,67.37,83.38};{5.64,5.65,5.57,5.65};{93.86,93.86,93.86,93.86};{93.86,93.86,93.86,93.86};{0.20,0.14,0.11,1.29};
 KOMONDOR SIMULATION 'sim_47_agents_free' (seed 10);{84.38,90.38,96.36,69.66};{74.75,79.09,87.42,79.51};{75.36,79.09,87.42,79.51};{0.24,0.00,0.00,0.00};{25.90,27.35,19.08,32.35};{7.30,1.88,0.32,0.57};{5.65,5.65,5.62,5.63};{97.63,99.79,82.46,59.79};{5.65,5.65,5.58,5.62};{84.56,84.56,84.56,84.56};{84.75,84.75,84.75,84.75};{0.67,0.57,0.84,1.14};
 KOMONDOR SIMULATION 'sim_48_agents_free' (seed 10);{73.14,68.94,65.82,91.76};{78.66,60.70,89.38,92.39};{79.40,60.70,89.38,92.39};{0.28,0.00,0.00,0.00};{28.65,51.04,11.67,3.38};{3.13,2.83,0.53,1.61};{5.63,5.65,5.57,5.62};{61.67,57.81,61.07,92.64};{5.63,5.65,5.56,5.62};{70.01,70.01,70.01,70.01};{70.57,70.57,70.57,70.57};{1.17,1.75,0.39,0.11};
 KOMONDOR SIMULATION 'sim_49_agents_free' (seed 10);{91.90,104.98,87.62,73.69};{94.23,95.19,92.85,78.69};{94.23,95.19,92.85,78.69};{0.00,0.00,0.00,0.00};{0.00,0.00,4.26,34.53};{0.11,0.09,0.68,0.10};{5.62,5.64,5.61,5.61};{90.38,110.35,64.81,88.15};{5.61,5.65,5.56,5.60};{95.30,95.30,95.30,95.30};{95.30,95.30,95.30,95.30};{0.11,0.11,0.15,0.11};
 KOMONDOR SIMULATION 'sim_50_agents_free' (seed 10);{79.45,83.65,63.84,85.60};{68.65,94.12,57.48,94.53};{69.91,94.12,57.48,94.53};{0.72,0.00,0.47,0.00};{28.03,0.00,52.06,0.00};{13.41,0.83,6.62,0.64};{5.65,5.63,5.65,5.63};{105.64,79.30,48.86,81.31};{5.65,5.64,5.65,5.63};{91.29,91.29,91.29,91.29};{91.31,91.31,91.31,91.31};{0.35,0.11,2.05,0.11};
 KOMONDOR SIMULATION 'sim_51_agents_free' (seed 10);{38.20,65.25,106.99,69.60};{36.02,59.67,92.50,75.43};{38.72,59.67,92.50,75.43};{2.55,1.08,0.00,0.00};{70.22,40.74,6.34,30.99};{12.14,17.02,0.65,4.02};{5.64,5.65,5.65,5.63};{25.42,77.55,109.71,70.13};{5.64,5.65,5.65,5.64};{25.37,25.37,25.37,25.37};{26.64,26.64,26.64,26.64};{2.52,1.77,0.14,0.69};
 KOMONDOR SIMULATION 'sim_52_agents_free' (seed 10);{72.67,67.88,67.42,52.32};{74.71,74.63,65.30,53.06};{75.11,74.63,65.30,53.06};{0.00,0.09,0.84,2.29};{35.77,33.57,47.16,55.81};{2.38,5.96,2.19,8.60};{5.62,5.61,5.59,5.58};{94.46,71.25,65.59,56.34};{5.63,5.59,5.60,5.60};{92.73,92.73,92.73,92.73};{92.81,92.81,92.81,92.81};{0.24,0.68,1.55,2.04};
 KOMONDOR SIMULATION 'sim_53_agents_free' (seed 10);{77.06,81.63,103.11,96.70};{88.21,77.46,93.76,87.39};{88.37,77.46,93.76,87.39};{0.00,0.00,0.00,0.00};{16.31,35.33,3.61,8.99};{0.20,1.22,0.11,4.63};{5.63,5.64,5.64,5.64};{70.91,89.05,110.35,95.68};{5.63,5.64,5.65,5.65};{83.99,83.99,83.99,83.99};{84.27,84.27,84.27,84.27};{0.64,0.74,0.11,0.70};
 KOMONDOR SIMULATION 'sim_54_agents_free' (seed 10);{80.68,90.21,108.07,62.10};{93.24,91.57,94.47,76.43};{93.27,91.57,94.47,76.43};{0.00,0.00,0.00,0.00};{3.63,4.44,0.00,37.54};{0.08,1.41,0.06,0.22};{5.60,5.62,5.65,5.60};{98.61,86.03,110.28,54.32};{5.63,5.60,5.65,5.55};{95.33,95.33,95.33,95.33};{95.33,95.33,95.33,95.33};{0.11,0.25,0.11,0.66};
 KOMONDOR SIMULATION 'sim_55_agents_free' (seed 10);{94.12,45.19,96.20,57.45};{82.07,46.56,83.91,55.15};{82.57,46.56,83.91,55.15};{0.17,3.30,0.14,0.77};{22.43,61.20,19.25,59.30};{1.21,14.03,2.17,6.53};{5.65,5.59,5.65,5.64};{98.07,30.58,100.42,78.25};{5.65,5.60,5.65,5.65};{84.94,84.94,84.94,84.94};{85.14,85.14,85.14,85.14};{0.64,3.06,0.55,1.77};
 KOMONDOR SIMULATION 'sim_56_agents_free' (seed 10);{91.61,96.86,85.41,87.98};{91.95,87.28,84.75,82.53};{92.02,87.28,84.75,82.53};{0.00,0.00,0.00,0.06};{7.75,17.12,15.45,26.85};{0.48,0.52,2.64,0.33};{5.62,5.64,5.62,5.64};{71.45,75.67,92.17,77.60};{5.61,5.63,5.62,5.60};{75.55,75.55,75.55,75.55};{76.06,76.06,76.06,76.06};{0.91,1.00,0.13,0.63};
 KOMONDOR SIMULATION 'sim_57_agents_free' (seed 10);{82.82,53.44,91.90,103.19};{73.41,58.12,80.17,89.89};{74.22,58.12,80.17,89.89};{0.30,1.09,0.18,0.00};{35.13,56.00,20.56,9.12};{3.29,1.56,4.70,1.21};{5.65,5.61,5.65,5.65};{107.55,61.24,102.49,105.51};{5.65,5.64,5.65,5.65};{92.98,92.98,92.98,92.98};{93.03,93.03,93.03,93.03};{0.24,1.75,0.43,0.33};
 KOMONDOR SIMULATION 'sim_58_agents_free' (seed 10);{67.52,84.33,63.29,100.40};{79.14,87.26,67.27,94.32};{79.40,87.26,67.27,94.32};{0.00,0.00,0.00,0.00};{25.90,19.76,51.66,0.00};{1.60,0.04,0.94,0.07};{5.60,5.62,5.64,5.59};{95.06,81.35,49.76,100.31};{5.63,5.60,5.64,5.58};{92.34,92.34,92.34,92.34};{92.39,92.39,92.39,92.39};{0.28,0.46,1.36,0.11};
