 KOMONDOR SIMULATION 'sim_21_agents_free_coordinated' (seed 11);{100.64,78.24,92.30,106.35};{90.12,74.00,86.20,91.99};{90.22,74.00,86.20,91.99};{0.00,0.00,0.00,0.00};{10.34,35.02,12.33,8.01};{1.05,4.95,3.53,0.44};{5.64,5.64,5.65,5.65};{101.80,97.37,110.28,110.22};{5.63,5.65,5.65,5.65};{90.43,90.43,90.43,90.43};{90.53,90.53,90.53,90.53};{0.37,0.60,0.11,0.12};
 KOMONDOR SIMULATION 'sim_22_agents_free_coordinated' (seed 11);{56.43,49.09,107.50,103.57};{51.29,45.47,94.15,94.71};{53.43,45.47,94.15,94.71};{1.64,1.84,0.00,0.00};{46.53,65.57,0.01,1.39};{18.54,11.16,0.14,0.12};{5.61,5.65,5.64,5.65};{53.01,51.83,110.28,108.32};{5.58,5.65,5.65,5.65};{51.08,51.08,51.08,51.08};{51.36,51.36,51.36,51.36};{3.22,1.73,0.11,0.20};
 KOMONDOR SIMULATION 'sim_23_agents_free_coordinated' (seed 11);{58.02,79.27,92.39,72.68};{65.39,70.21,93.24,93.34};{66.11,70.21,93.24,93.34};{0.00,0.00,0.00,0.00};{53.89,39.18,0.00,0.00};{0.40,4.08,1.66,1.24};{5.64,5.65,5.62,5.59};{57.31,87.64,89.03,79.82};{5.64,5.65,5.61,5.60};{61.90,61.90,61.90,61.90};{62.69,62.69,62.69,62.69};{1.34,1.01,0.11,0.11};
 KOMONDOR SIMULATION 'sim_24_agents_free_coordinated' (seed 11);{58.49,101.94,78.60,99.84};{82.25,94.07,88.82,92.27};{82.37,94.07,88.82,92.27};{0.00,0.00,0.00,0.00};{13.44,0.62,15.64,3.16};{5.33,0.56,0.19,0.35};{5.57,5.60,5.61,5.64};{60.66,99.21,87.07,110.35};{5.55,5.57,5.62,5.65};{92.70,92.70,92.70,92.70};{92.70,92.70,92.70,92.70};{0.26,0.11,0.52,0.11};
 KOMONDOR SIMULATION 'sim_25_agents_free_coordinated' (seed 11);{86.59,102.88,85.28,76.26};{89.83,93.58,88.63,78.99};{89.91,93.58,88.63,78.99};{0.00,0.00,0.04,0.00};{9.35,2.92,12.22,26.21};{0.15,0.34,1.70,2.88};{5.64,5.64,5.62,5.62};{91.46,110.28,85.10,93.40};{5.65,5.65,5.61,5.62};{91.37,91.37,91.37,91.37};{91.37,91.37,91.37,91.37};{0.35,0.11,0.39,0.19};
 KOMONDOR SIMULATION 'sim_26_agents_free_coordinated' (seed 11);{62.25,92.81,75.57,80.66};{68.03,82.77,70.15,81.01};{72.37,82.77,70.15,81.01};{2.85,0.00,0.00,0.00};{28.57,17.96,44.71,28.03};{7.63,2.77,1.54,1.42};{5.61,5.65,5.61,5.60};{100.70,87.35,75.46,98.28};{5.65,5.61,5.58,5.59};{87.44,87.44,87.44,87.44};{87.58,87.58,87.58,87.58};{0.56,0.27,1.05,0.11};
 KOMONDOR SIMULATION 'sim_27_agents_free_coordinated' (seed 11);{85.29,76.85,96.94,71.46};{92.35,70.77,88.46,66.48};{92.35,70.77,88.46,66.48};{0.00,0.11,0.07,0.51};{0.28,36.18,13.23,44.55};{1.95,4.90,0.59,3.41};{5.62,5.64,5.64,5.64};{110.28,106.85,107.38,91.49};{5.65,5.65,5.65,5.65};{95.29,95.29,95.29,95.29};{95.29,95.29,95.29,95.29};{0.11,0.26,0.15,0.78};
 KOMONDOR SIMULATION 'sim_28_agents_free_coordinated' (seed 11);{77.31,65.86,73.17,99.10};{78.46,72.29,74.02,87.37};{78.86,72.29,74.02,87.37};{0.01,0.00,0.00,0.00};{34.21,13.04,35.58,14.38};{0.17,19.21,1.47,0.59};{5.62,5.62,5.64,5.65};{88.90,64.61,72.75,104.67};{5.58,5.57,5.65,5.65};{84.37,84.37,84.37,84.37};{84.64,84.64,84.64,84.64};{0.62,0.38,1.18,0.25};
 KOMONDOR SIMULATION 'sim_29_agents_free_coordinated' (seed 11);{94.05,101.06,68.16,94.87};{91.74,90.34,65.44,89.66};{91.80,90.34,65.44,89.66};{0.00,0.00,0.00,0.00};{6.30,9.48,50.93,13.25};{0.42,0.12,0.12,0.27};{5.63,5.63,5.59,5.64};{110.28,98.98,82.86,105.07};{5.65,5.57,5.58,5.65};{95.29,95.29,95.29,95.29};{95.29,95.29,95.29,95.29};{0.11,0.12,0.82,0.33};
 KOMONDOR SIMULATION 'sim_30_agents_free_coordinated' (seed 11);{92.79,104.04,95.14,90.19};{80.32,92.26,83.85,93.11};{80.51,92.26,83.85,93.11};{0.00,0.00,0.04,0.00};{19.98,4.75,19.61,3.17};{4.14,0.89,1.03,0.25};{5.65,5.65,5.65,5.63};{100.11,108.10,110.35,105.23};{5.65,5.65,5.65,5.65};{86.70,86.70,86.70,86.70};{86.91,86.91,86.91,86.91};{0.54,0.11,0.11,0.11};
 KOMONDOR SIMULATION 'sim_31_agents_free_coordinated' (seed 11);{108.82,81.09,104.79,102.16};{94.54,76.42,94.76,88.62};{94.54,76.42,94.76,88.62};{0.00,0.00,0.00,0.00};{0.00,35.30,0.00,1.38};{0.20,0.59,0.17,1.33};{5.65,5.64,5.64,5.65};{110.35,69.35,91.80,110.28};{5.65,5.60,5.64,5.65};{95.34,95.34,95.34,95.34};{95.34,95.34,95.34,95.34};{0.11,0.94,0.11,0.11};
 KOMONDOR SIMULATION 'sim_32_agents_free_coordinated' (seed 11);{75.16,99.75,64.47,81.09};{68.44,93.47,66.75,74.83};{70.15,93.47,66.75,74.83};{0.96,0.00,0.37,0.00};{35.70,5.02,47.78,36.54};{6.68,0.03,3.25,1.68};{5.61,5.60,5.63,5.61};{62.20,92.47,85.22,69.20};{5.64,5.58,5.65,5.57};{55.21,55.21,55.21,55.21};{55.93,55.93,55.93,55.93};{1.78,0.46,1.05,1.20};
 KOMONDOR SIMULATION 'sim_33_agents_free_coordinated' (seed 11);{65.97,60.35,82.77,71.14};{65.98,71.55,73.20,65.29};{66.86,71.55,73.20,65.29};{0.31,0.04,0.00,0.10};{43.04,42.03,29.80,48.67};{1.03,1.83,7.44,0.76};{5.59,5.60,5.65,5.65};{54.93,61.58,59.81,97.88};{5.57,5.60,5.65,5.65};{53.56,53.56,53.56,53.56};{54.34,54.34,54.34,54.34};{1.76,0.96,1.92,0.57};
 KOMONDOR SIMULATION 'sim_34_agents_free_coordinated' (seed 11);{104.34,85.20,95.83,102.28};{94.67,78.96,82.90,93.15};{94.68,78.96,82.90,93.15};{0.00,0.00,0.00,0.00};{1.33,31.79,8.49,5.71};{0.05,0.42,8.88,0.06};{5.64,5.64,5.65,5.64};{103.10,110.35,97.31,110.28};{5.64,5.65,5.65,5.65};{95.28,95.28,95.28,95.28};{95.28,95.28,95.28,95.28};{0.11,0.11,0.87,0.11};
 KOMONDOR SIMULATION 'sim_35_agents_free_coordinated' (seed 11);{102.63,92.74,84.63,108.37};{93.22,89.61,90.48,93.64};{93.22,89.61,90.48,93.64};{0.00,0.00,0.00,0.00};{0.00,3.33,7.93,3.23};{1.51,0.99,0.23,0.46};{5.63,5.63,5.61,5.65};{104.71,101.21,91.87,107.10};{5.61,5.64,5.62,5.65};{95.24,95.24,95.24,95.24};{95.24,95.24,95.24,95.24};{0.11,0.13,0.15,0.28};
 KOMONDOR SIMULATION 'sim_36_agents_free_coordinated' (seed 11);{87.30,78.59,87.75,79.11};{76.65,71.56,80.45,70.40};{77.63,71.56,80.45,70.40};{0.42,0.45,1.16,1.06};{32.25,38.89,23.29,37.33};{2.38,3.35,3.63,5.76};{5.64,5.65,5.64,5.65};{69.59,61.42,79.53,45.83};{5.64,5.65,5.65,5.64};{63.40,63.40,63.40,63.40};{64.14,64.14,64.14,64.14};{1.32,1.93,1.21,2.22};
 KOMONDOR SIMULATION 'sim_37_agents_free_coordinated' (seed 11);{47.42,50.13,94.86,102.27};{46.01,50.51,85.66,92.92};{48.79,50.51,85.66,92.92};{2.05,1.93,0.00,0.00};{65.48,49.96,23.21,0.95};{5.76,23.10,0.02,1.87};{5.63,5.63,5.64,5.64};{49.99,60.55,98.45,105.83};{5.65,5.65,5.65,5.65};{44.89,44.89,44.89,44.89};{45.73,45.73,45.73,45.73};{2.18,1.62,0.59,0.26};
 KOMONDOR SIMULATION 'sim_38_agents_free_coordinated' (seed 11);{94.43,76.85,86.66,91.06};{81.55,69.55,87.38,93.63};{82.69,69.55,87.38,93.63};{0.61,0.86,2.19,0.00};{17.04,42.40,12.86,0.00};{3.17,1.27,1.28,1.06};{5.65,5.65,5.63,5.62};{108.06,99.34,85.02,79.30};{5.65,5.65,5.60,5.64};{93.37,93.37,93.37,93.37};{93.37,93.37,93.37,93.37};{0.23,0.59,0.32,0.11};
 KOMONDOR SIMULATION 'sim_39_agents_free_coordinated' (seed 11);{76.43,87.42,88.63,80.72};{66.53,81.63,93.32,89.28};{67.06,81.63,93.32,89.28};{0.00,0.01,0.00,0.00};{46.00,26.85,0.84,0.00};{0.61,0.34,0.18,4.90};{5.65,5.64,5.61,5.61};{77.08,98.25,88.15,79.68};{5.65,5.65,5.60,5.60};{67.12,67.12,67.12,67.12};{67.62,67.62,67.62,67.62};{1.39,0.42,0.11,0.72};
 KOMONDOR SIMULATION 'sim_40_agents_free_coordinated' (seed 11);{104.81,104.44,77.62,90.77};{90.54,93.81,83.92,89.77};{90.58,93.81,83.92,89.77};{0.00,0.00,0.00,0.00};{3.96,3.42,23.88,10.94};{1.12,0.21,0.05,0.09};{5.65,5.64,5.64,5.62};{110.35,109.23,74.10,88.10};{5.65,5.64,5.64,5.60};{95.34,95.34,95.34,95.34};{95.34,95.34,95.34,95.34};{0.11,0.11,0.42,0.11};
 KOMONDOR SIMULATION 'sim_41_agents_free_coordinated' (seed 11);{80.48,79.39,96.16,60.15};{76.48,71.88,84.38,56.08};{76.80,71.88,84.38,56.08};{0.00,0.74,0.00,1.36};{30.63,31.85,18.25,52.92};{1.72,7.05,2.36,7.50};{5.64,5.64,5.64,5.65};{73.74,97.17,99.01,68.28};{5.59,5.64,5.65,5.65};{88.50,88.50,88.50,88.50};{88.59,88.59,88.59,88.59};{0.49,0.67,0.57,1.58};
 KOMONDOR SIMULATION 'sim_42_agents_free_coordinated' (seed 11);{96.79,102.30,80.08,41.10};{92.12,93.91,78.00,53.56};{92.13,93.91,78.00,53.56};{0.00,0.00,0.01,2.17};{1.37,3.47,34.15,55.93};{0.10,0.05,0.39,9.36};{5.64,5.61,5.61,5.59};{110.35,101.39,88.34,26.14};{5.65,5.59,5.65,5.60};{95.34,95.34,95.34,95.34};{95.34,95.34,95.34,95.34};{0.11,0.11,0.56,2.83};
 KOMONDOR SIMULATION 'sim_43_agents_free_coordinated' (seed 11);{85.19,98.71,47.57,103.44};{89.84,94.32,71.20,90.86};{89.87,94.32,71.20,90.86};{0.00,0.00,0.12,0.00};{3.44,0.00,44.09,7.99};{4.00,0.68,0.67,0.92};{5.62,5.63,5.56,5.65};{104.79,92.58,50.70,108.25};{5.61,5.62,5.54,5.65};{95.30,95.30,95.30,95.30};{95.30,95.30,95.30,95.30};{0.11,0.11,0.72,0.20};
 KOMONDOR SIMULATION 'sim_44_agents_free_coordinated' (seed 11);{65.24,76.81,95.62,103.22};{82.33,81.97,86.87,89.91};{82.54,81.97,86.87,89.91};{0.00,0.00,0.01,0.00};{20.61,20.81,16.17,8.12};{2.05,4.07,0.26,0.91};{5.59,5.61,5.65,5.65};{51.18,72.04,99.89,108.13};{5.62,5.60,5.65,5.65};{57.42,57.42,57.42,57.42};{58.12,58.12,58.12,58.12};{1.67,0.80,0.46,0.16};
 KOMONDOR SIMULATION 'sim_45_agents_free_coordinated' (seed 11);{74.66,63.18,68.81,95.32};{68.73,66.03,60.97,87.81};{69.28,66.03,60.97,87.81};{0.03,0.00,0.06,0.00};{44.14,50.32,49.96,9.01};{1.58,3.10,5.90,1.28};{5.62,5.62,5.65,5.61};{89.34,92.35,73.33,75.44};{5.57,5.65,5.65,5.65};{85.93,85.93,85.93,85.93};{86.14,86.14,86.14,86.14};{0.57,0.80,1.33,1.50};
 KOMONDOR SIMULATION 'sim_46_agents_free_coordinated' (seed 11);{87.13,83.31,84.05,73.34};{90.14,82.34,94.47,78.12};{90.17,82.34,94.47,78.12};{0.00,0.01,0.00,0.06};{2.89,14.73,0.00,33.99};{2.03,7.87,0.12,0.39};{5.62,5.63,5.61,5.61};{84.24,84.42,78.21,82.89};{5.63,5.60,5.59,5.61};{95.14,95.14,95.14,95.14};{95.14,95.14,95.14,95.14};{0.12,0.32,0.11,0.45};
 KOMONDOR SIMULATION 'sim_47_agents_free_coordinated' (seed 11);{51.34,72.29,106.40,79.27};{58.41,64.82,94.17,82.49};{59.16,64.82,94.17,82.49};{0.14,0.07,0.00,0.00};{51.64,45.40,3.06,25.20};{6.37,5.30,0.04,1.02};{5.60,5.65,5.63,5.62};{51.90,73.78,107.02,67.38};{5.59,5.65,5.63,5.61};{62.66,62.66,62.66,62.66};{63.36,63.36,63.36,63.36};{1.39,1.59,0.11,1.07};
 KOMONDOR SIMULATION 'sim_48_agents_free_coordinated' (seed 11);{89.09,89.12,64.18,104.26};{78.20,77.41,81.87,91.60};{78.94,77.41,81.87,91.60};{0.29,0.00,0.00,0.00};{27.62,23.78,27.31,5.27};{0.61,3.37,0.37,0.54};{5.65,5.65,5.59,5.65};{101.57,103.16,49.11,110.35};{5.65,5.65,5.56,5.65};{87.90,87.90,87.90,87.90};{88.03,88.03,88.03,88.03};{0.50,0.42,1.06,0.11};
