 KOMONDOR SIMULATION 'sim_38_obsspd_-82' (seed 10);{102.89,4.10,4.88,103.43};{88.85,3.67,4.33,89.31};{88.85,3.67,4.33,89.31};{0.00,0.00,0.00,0.00};{0.00,67.01,57.55,0.00};{6.72,16.98,16.87,6.22};{5.65,5.65,5.65,5.65};{95.27,10.94,7.06,96.67};{5.65,5.65,5.65,5.65};{82.33,82.33,82.33,82.33};{82.33,82.33,82.33,82.33};{1.02,33.96,30.23,0.92};
 KOMONDOR SIMULATION 'sim_39_obsspd_-82' (seed 10);{16.50,93.22,93.54,17.54};{14.25,80.50,80.78,15.15};{14.25,80.50,80.78,15.15};{0.00,0.00,0.00,0.00};{0.00,0.00,0.27,0.00};{6.68,5.84,5.36,5.35};{5.65,5.65,5.65,5.65};{12.97,97.05,97.05,13.36};{5.65,5.65,5.65,5.65};{11.20,11.20,11.20,11.20};{11.20,11.20,11.20,11.20};{60.20,0.90,0.89,58.32};
 KOMONDOR SIMULATION 'sim_40_obsspd_-82' (seed 10);{0.15,109.88,109.93,0.38};{0.13,94.89,94.93,0.33};{0.14,94.89,94.93,0.33};{0.00,0.00,0.00,0.00};{80.99,0.16,0.00,38.14};{1.15,0.40,0.40,1.12};{5.65,5.65,5.65,5.65};{0.00,110.28,110.28,0.00};{-1000.00,5.65,5.65,-1000.00};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.00};{-nan,0.11,0.11,-nan};
 KOMONDOR SIMULATION 'sim_41_obsspd_-82' (seed 10);{36.25,74.52,74.14,35.90};{31.30,64.35,64.03,31.00};{31.30,64.35,64.03,31.00};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.00};{5.98,31.53,6.73,65.45};{5.65,5.65,5.65,5.65};{64.11,46.87,46.30,63.54};{5.65,5.65,5.65,5.65};{55.36,55.36,55.36,55.36};{55.36,55.36,55.36,55.36};{54.41,1.08,1.16,54.95};
 KOMONDOR SIMULATION 'sim_42_obsspd_-82' (seed 10);{51.33,59.21,58.61,51.00};{44.33,51.14,50.63,44.04};{44.34,51.14,50.63,44.04};{0.00,0.00,0.00,0.00};{1.24,1.00,1.44,0.00};{4.22,4.63,5.21,52.11};{5.65,5.65,5.65,5.65};{35.17,75.81,73.84,34.22};{5.65,5.65,5.65,5.65};{30.43,30.43,30.43,30.43};{30.44,30.44,30.44,30.44};{8.24,2.68,2.83,8.91};
 KOMONDOR SIMULATION 'sim_43_obsspd_-82' (seed 10);{49.42,61.48,60.81,48.98};{42.67,53.09,52.51,42.30};{42.67,53.09,52.51,42.30};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.64};{53.58,42.99,7.33,7.01};{5.65,5.65,5.65,5.65};{94.70,16.09,15.45,94.13};{5.65,5.65,5.65,5.65};{81.78,81.78,81.78,81.78};{81.78,81.78,81.78,81.78};{2.10,24.91,26.17,2.14};
 KOMONDOR SIMULATION 'sim_44_obsspd_-82' (seed 10);{44.46,65.78,65.76,44.41};{38.39,56.80,56.79,38.36};{38.39,56.80,56.79,38.36};{0.00,0.00,0.00,0.00};{0.00,0.28,0.41,0.91};{57.91,39.07,4.48,3.17};{5.65,5.65,5.65,5.65};{3.50,106.85,106.72,3.31};{5.65,5.65,5.65,5.65};{3.02,3.02,3.02,3.02};{3.02,3.02,3.02,3.02};{108.45,0.30,0.30,130.21};
 KOMONDOR SIMULATION 'sim_45_obsspd_-82' (seed 10);{74.42,35.62,35.89,74.78};{64.27,30.77,30.99,64.57};{64.27,30.77,30.99,64.57};{0.00,0.00,0.00,0.00};{0.00,0.76,0.00,0.00};{3.93,5.97,65.46,3.62};{5.65,5.65,5.65,5.65};{23.98,85.92,86.31,24.30};{5.65,5.65,5.65,5.65};{20.76,20.76,20.76,20.76};{20.76,20.76,20.76,20.76};{0.69,17.81,17.77,0.61};
 KOMONDOR SIMULATION 'sim_46_obsspd_-82' (seed 10);{96.68,13.50,13.77,96.67};{83.49,11.66,11.89,83.49};{83.49,11.66,11.89,83.49};{0.00,0.00,0.00,0.00};{0.00,0.52,0.00,0.57};{12.04,85.01,1.28,1.64};{5.65,5.65,5.65,5.65};{109.20,0.95,1.08,109.14};{5.65,5.65,5.65,5.65};{94.35,94.35,94.35,94.35};{94.35,94.35,94.35,94.35};{0.17,1252.12,1177.47,0.17};
 KOMONDOR SIMULATION 'sim_47_obsspd_-82' (seed 10);{9.72,100.18,100.65,9.99};{8.39,86.50,86.92,8.63};{8.39,86.50,86.92,8.63};{0.00,0.00,0.00,0.00};{0.00,0.00,0.36,0.00};{88.45,9.00,3.34,7.75};{5.65,5.65,5.65,5.65};{6.49,103.60,103.86,6.68};{5.65,5.65,5.65,5.65};{5.60,5.60,5.60,5.60};{5.60,5.60,5.60,5.60};{83.64,0.48,0.47,81.14};
 KOMONDOR SIMULATION 'sim_48_obsspd_-82' (seed 10);{86.95,23.39,23.39,86.98};{75.09,20.19,20.20,75.11};{75.09,20.19,20.20,75.11};{0.00,0.00,0.00,0.00};{0.00,0.00,0.33,0.01};{0.83,76.38,1.45,0.82};{5.65,5.65,5.65,5.65};{69.01,41.47,41.47,68.82};{5.65,5.65,5.65,5.65};{59.59,59.59,59.59,59.59};{59.59,59.59,59.59,59.59};{16.45,0.44,0.44,16.50};
 KOMONDOR SIMULATION 'sim_49_obsspd_-82' (seed 10);{54.71,55.76,55.41,54.65};{47.24,48.15,47.85,47.20};{47.24,48.15,47.85,47.20};{0.00,0.00,0.00,0.00};{0.00,0.00,0.21,1.00};{4.90,3.55,48.26,4.43};{5.65,5.65,5.65,5.65};{110.28,0.00,0.00,110.35};{5.65,-1000.00,-1000.00,5.65};{95.29,95.29,95.29,95.29};{95.29,95.29,95.29,95.29};{0.11,-nan,-nan,0.11};
 KOMONDOR SIMULATION 'sim_50_obsspd_-82' (seed 10);{67.17,44.18,42.00,69.10};{58.00,38.15,36.27,59.67};{58.00,38.15,36.27,59.67};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.00};{38.09,10.56,60.19,8.40};{5.65,5.65,5.65,5.65};{109.26,1.46,0.89,109.46};{5.65,5.65,5.65,5.65};{94.41,94.41,94.41,94.41};{94.41,94.41,94.41,94.41};{0.16,771.17,1270.97,0.15};
 KOMONDOR SIMULATION 'sim_51_obsspd_-82' (seed 10);{32.30,35.43,31.55,32.61};{28.36,31.46,28.27,29.10};{28.83,31.46,28.27,29.10};{0.00,0.00,0.00,0.00};{64.18,60.12,66.48,63.88};{50.01,48.68,48.86,49.61};{5.65,5.65,5.65,5.65};{36.89,40.20,31.23,23.79};{5.65,5.65,5.65,5.65};{32.21,32.21,32.21,32.21};{32.56,32.56,32.56,32.56};{5.25,4.51,4.51,5.26};
 KOMONDOR SIMULATION 'sim_52_obsspd_-82' (seed 10);{33.91,31.32,34.87,32.53};{29.74,28.04,30.98,29.06};{30.21,28.04,30.98,29.06};{0.00,0.00,0.00,0.00};{62.72,66.12,60.42,64.68};{48.85,49.55,49.39,49.39};{5.65,5.65,5.65,5.65};{34.47,32.05,34.47,30.85};{5.65,5.65,5.65,5.65};{30.22,30.22,30.22,30.22};{30.68,30.68,30.68,30.68};{4.83,4.91,4.84,4.77};
 KOMONDOR SIMULATION 'sim_53_obsspd_-82' (seed 10);{84.63,25.61,25.77,84.46};{73.08,22.13,22.26,72.93};{73.08,22.13,22.26,72.93};{0.00,0.00,0.00,0.00};{0.20,2.23,0.78,0.00};{1.71,2.18,2.27,22.77};{5.65,5.65,5.65,5.65};{54.95,54.70,55.84,54.00};{5.65,5.65,5.65,5.65};{47.46,47.46,47.46,47.46};{47.46,47.46,47.46,47.46};{5.56,17.37,17.43,5.82};
 KOMONDOR SIMULATION 'sim_54_obsspd_-82' (seed 10);{53.13,56.93,57.41,53.14};{45.88,49.16,49.58,45.89};{45.89,49.16,49.58,45.89};{0.00,0.00,0.00,0.00};{0.62,0.31,0.00,0.00};{3.51,3.40,2.91,3.82};{5.65,5.65,5.65,5.65};{2.61,107.55,107.80,2.42};{5.65,5.65,5.65,5.65};{2.25,2.25,2.25,2.25};{2.26,2.26,2.26,2.26};{600.64,0.26,0.24,743.21};
 KOMONDOR SIMULATION 'sim_55_obsspd_-82' (seed 10);{53.81,56.74,56.54,53.57};{46.47,48.99,48.83,46.26};{46.47,48.99,48.83,46.26};{0.00,0.00,0.00,0.00};{0.63,0.00,0.35,0.00};{49.63,47.12,47.20,6.76};{5.65,5.65,5.65,5.65};{27.98,82.74,82.36,27.41};{5.65,5.65,5.65,5.65};{24.16,24.16,24.16,24.16};{24.16,24.16,24.16,24.16};{12.50,2.04,2.06,12.88};
 KOMONDOR SIMULATION 'sim_56_obsspd_-82' (seed 10);{100.23,9.97,10.44,100.03};{86.55,8.61,9.01,86.38};{86.55,8.61,9.01,86.38};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.28};{2.63,6.68,87.80,2.60};{5.65,5.65,5.65,5.65};{110.35,0.00,0.00,110.35};{5.65,-1000.00,-1000.00,5.65};{95.34,95.34,95.34,95.34};{95.34,95.34,95.34,95.34};{0.11,-nan,-nan,0.11};
 KOMONDOR SIMULATION 'sim_57_obsspd_-82' (seed 10);{32.58,31.43,35.23,33.80};{28.61,28.13,31.28,30.12};{29.10,28.13,31.28,30.12};{0.00,0.00,0.00,0.00};{64.53,65.81,59.93,62.93};{49.31,49.80,49.35,48.85};{5.65,5.65,5.65,5.65};{31.48,27.28,42.74,34.41};{5.65,5.65,5.65,5.65};{27.66,27.66,27.66,27.66};{28.14,28.14,28.14,28.14};{5.03,4.74,4.89,4.92};
